name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Pumas UNAM vs Necaxa,2025-08-11 00:00:00,Game ended in draw.,Mexico Liga MX,Pumas UNAM,Necaxa,1.0,1.0,14.0,9.0,7.0,4.0,10.0,3.0,21.0,12.0,102.0,72.0,70.0,23.0,66.0,34.0,,,13.0,7.0,9.0,5.0,1.0,1.0,7.0,17.0,9.0,4.0,9.0,12.0,4.0,4.0,3.0,2.0,1.93,3.65,4.09,2.13,1.76,,,,,1.9,1.98,1.9,3.6,4.0,2.0,1.75,,,,,1.87,1.92,0.52,0.27,0.24,0.57,0.47,,,,,0.53,0.51,0.53,0.28,0.25,0.5,0.57,,,,,0.53,0.52,2025-2026
Santos Laguna vs Guadalajara,2025-08-11 02:05:00,Santos Laguna won after full-time.,Mexico Liga MX,Santos Laguna,Guadalajara,1.0,0.0,11.0,12.0,2.0,11.0,0.0,10.0,3.0,17.0,71.0,118.0,25.0,68.0,33.0,67.0,1.0,1.0,2.0,11.0,1.0,4.0,2.0,4.0,11.0,1.0,2.0,15.0,13.0,20.0,2.0,1.0,4.0,2.0,5.05,4.06,1.69,2.22,1.7,,,,,,,4.75,4.0,1.66,2.05,1.7,,,,,,,0.2,0.25,0.59,0.59,0.45,,,,,,,0.21,0.25,0.6,0.49,0.59,,,,,,,2025-2026
León vs Monterrey,2025-08-12 01:00:00,Monterrey won after full-time.,Mexico Liga MX,León,Monterrey,1.0,3.0,15.0,6.0,7.0,6.0,9.0,6.0,17.0,16.0,3.0,4.0,5.0,6.0,52.0,48.0,,,6.0,9.0,9.0,7.0,2.0,5.0,10.0,12.0,10.0,12.0,17.0,11.0,4.0,2.0,2.0,2.0,3.35,3.64,2.17,2.36,1.62,,,,,1.84,2.06,3.0,3.6,2.25,2.2,1.61,,,,,1.8,2.0,0.3,0.27,0.46,0.62,0.42,,,,,0.54,0.49,0.33,0.28,0.44,0.45,0.62,,,,,0.56,0.5,2025-2026
Juárez vs Toluca,2025-08-12 03:00:00,Toluca won after full-time.,Mexico Liga MX,Juárez,Toluca,0.0,2.0,17.0,4.0,9.0,2.0,5.0,2.0,5.0,7.0,135.0,75.0,50.0,19.0,61.0,39.0,,,2.0,5.0,3.0,2.0,0.0,1.0,2.0,13.0,6.0,5.0,10.0,18.0,1.0,0.0,4.0,3.0,3.6,3.65,2.07,2.45,1.58,,,,,1.84,2.03,3.6,3.7,2.0,2.2,1.61,,,,,1.8,2.0,0.28,0.27,0.48,0.63,0.41,,,,,0.54,0.49,0.28,0.27,0.5,0.45,0.62,,,,,0.56,0.5,2025-2026
Atlético San Luis vs Cruz Azul,2025-08-12 03:05:00,Cruz Azul won after full-time.,Mexico Liga MX,Atlético San Luis,Cruz Azul,1.0,2.0,13.0,7.0,3.0,2.0,2.0,5.0,4.0,11.0,64.0,93.0,36.0,57.0,38.0,62.0,0.0,1.0,2.0,6.0,2.0,4.0,1.0,6.0,11.0,4.0,4.0,10.0,23.0,12.0,3.0,1.0,1.0,4.0,4.42,3.97,1.79,2.33,1.64,,,,,,,4.33,3.9,1.75,2.2,1.61,,,,,,,0.23,0.25,0.56,0.61,0.43,,,,,,,0.23,0.26,0.57,0.45,0.62,,,,,,,2025-2026
Puebla vs Atlético San Luis,2025-08-16 01:00:00,Atlético San Luis won after full-time.,Mexico Liga MX,Puebla,Atlético San Luis,0.0,2.0,16.0,14.0,8.0,6.0,10.0,3.0,20.0,11.0,116.0,63.0,69.0,31.0,57.0,43.0,0.0,1.0,11.0,11.0,9.0,1.0,2.0,0.0,8.0,17.0,10.0,9.0,11.0,12.0,5.0,5.0,2.0,2.0,2.43,3.54,2.95,2.25,1.68,,,,,1.9,1.98,2.5,3.5,2.75,2.05,1.7,,,,,1.85,1.95,0.41,0.28,0.34,0.6,0.44,,,,,0.53,0.51,0.4,0.29,0.36,0.49,0.59,,,,,0.54,0.51,2025-2026
Necaxa vs León,2025-08-16 03:05:00,León won after full-time.,Mexico Liga MX,Necaxa,León,0.0,1.0,8.0,15.0,6.0,5.0,11.0,12.0,21.0,17.0,107.0,80.0,47.0,41.0,54.0,46.0,,,13.0,9.0,8.0,8.0,0.0,2.0,10.0,15.0,17.0,13.0,12.0,14.0,0.0,5.0,4.0,3.0,1.88,3.89,4.03,2.35,1.63,,,,,,,1.83,3.9,3.9,2.2,1.61,,,,,,,0.53,0.26,0.25,0.61,0.43,,,,,,,0.55,0.26,0.26,0.45,0.62,,,,,,,2025-2026
Guadalajara vs Juárez,2025-08-16 23:05:00,Juárez won after full-time.,Mexico Liga MX,Guadalajara,Juárez,1.0,2.0,14.0,17.0,6.0,1.0,6.0,3.0,11.0,6.0,83.0,51.0,52.0,22.0,68.0,32.0,0.0,1.0,9.0,4.0,2.0,2.0,5.0,1.0,5.0,16.0,9.0,7.0,8.0,13.0,1.0,4.0,2.0,3.0,1.75,3.78,5.03,1.95,1.9,,,,,1.95,1.93,1.7,4.0,4.75,1.9,1.9,,,,,1.9,1.9,0.57,0.26,0.2,0.53,0.51,,,,,0.51,0.52,0.59,0.25,0.21,0.53,0.53,,,,,0.53,0.53,2025-2026
Pachuca vs Tijuana,2025-08-17 01:00:00,Tijuana won after full-time.,Mexico Liga MX,Pachuca,Tijuana,0.0,2.0,1.0,12.0,11.0,1.0,12.0,2.0,23.0,5.0,114.0,56.0,70.0,22.0,69.0,31.0,,,12.0,1.0,11.0,4.0,1.0,4.0,7.0,20.0,12.0,3.0,9.0,13.0,0.0,4.0,4.0,5.0,1.4,4.95,8.38,2.19,1.72,,,,,,,1.36,5.0,8.5,2.2,1.61,,,,,,,0.71,0.2,0.12,0.58,0.46,,,,,,,0.74,0.2,0.12,0.45,0.62,,,,,,,2025-2026
Tigres UANL vs América,2025-08-17 01:00:00,América won after full-time.,Mexico Liga MX,Tigres UANL,América,1.0,3.0,2.0,6.0,7.0,4.0,4.0,3.0,17.0,11.0,96.0,88.0,87.0,63.0,59.0,41.0,,,8.0,6.0,7.0,5.0,1.0,3.0,5.0,8.0,6.0,6.0,17.0,14.0,1.0,4.0,4.0,4.0,2.13,3.39,3.71,2.18,1.72,,,1.8,2.05,1.94,1.94,2.1,3.3,3.7,2.05,1.7,,,1.77,2.02,1.9,1.9,0.47,0.29,0.27,0.58,0.46,,,0.56,0.49,0.52,0.52,0.48,0.3,0.27,0.49,0.59,,,0.56,0.5,0.53,0.53,2025-2026
Cruz Azul vs Santos Laguna,2025-08-17 01:00:00,Cruz Azul won after full-time.,Mexico Liga MX,Cruz Azul,Santos Laguna,3.0,2.0,5.0,7.0,12.0,4.0,12.0,0.0,33.0,3.0,135.0,79.0,121.0,41.0,64.0,36.0,,,16.0,3.0,16.0,0.0,2.0,0.0,4.0,17.0,22.0,3.0,17.0,2.0,0.0,7.0,1.0,0.0,1.23,7.06,11.48,1.93,1.9,,,,,,,1.2,6.5,13.0,1.95,1.8,,,,,,,0.81,0.14,0.09,0.53,0.52,,,,,,,0.83,0.15,0.08,0.51,0.56,,,,,,,2025-2026
Toluca vs Pumas UNAM,2025-08-17 03:10:00,Game ended in draw.,Mexico Liga MX,Toluca,Pumas UNAM,1.0,1.0,5.0,14.0,5.0,1.0,12.0,2.0,23.0,6.0,135.0,59.0,66.0,28.0,71.0,29.0,,,11.0,3.0,12.0,3.0,1.0,2.0,11.0,25.0,16.0,5.0,10.0,17.0,2.0,3.0,2.0,5.0,1.74,3.88,4.95,2.06,1.81,,,,,1.87,2.02,1.7,3.7,5.0,1.95,1.8,,,,,1.82,1.97,0.57,0.26,0.2,0.55,0.49,,,,,0.53,0.5,0.59,0.27,0.2,0.51,0.56,,,,,0.55,0.51,2025-2026
Querétaro vs Atlas,2025-08-17 22:00:00,Game ended in draw.,Mexico Liga MX,Querétaro,Atlas,3.0,3.0,18.0,15.0,1.0,3.0,5.0,6.0,11.0,14.0,93.0,62.0,34.0,23.0,53.0,47.0,1.0,0.0,7.0,12.0,4.0,2.0,3.0,1.0,8.0,10.0,9.0,8.0,18.0,12.0,2.0,1.0,6.0,1.0,3.16,3.26,2.44,2.07,1.8,,,1.83,2.07,2.08,1.82,3.1,3.25,2.35,1.95,1.8,,,1.77,2.02,2.02,1.77,0.32,0.31,0.41,0.56,0.48,,,0.55,0.48,0.48,0.55,0.32,0.31,0.43,0.51,0.56,,,0.56,0.5,0.5,0.56,2025-2026
Monterrey vs Mazatlán,2025-08-18 00:00:00,Monterrey won after full-time.,Mexico Liga MX,Monterrey,Mazatlán,3.0,2.0,6.0,11.0,4.0,4.0,5.0,2.0,16.0,11.0,77.0,66.0,43.0,45.0,58.0,42.0,,,12.0,7.0,2.0,3.0,2.0,0.0,5.0,9.0,8.0,4.0,13.0,10.0,2.0,3.0,4.0,1.0,1.33,5.54,9.42,1.88,1.96,,,,,,,1.33,4.75,9.5,1.8,1.95,,,,,1.85,1.95,0.75,0.18,0.11,0.51,0.53,,,,,,,0.75,0.21,0.11,0.56,0.51,,,,,0.54,0.51,2025-2026
Juárez vs Santos Laguna,2025-08-23 01:00:00,Juárez won after full-time.,Mexico Liga MX,Juárez,Santos Laguna,2.0,1.0,14.0,8.0,6.0,4.0,11.0,4.0,17.0,9.0,115.0,75.0,63.0,21.0,58.0,42.0,,,8.0,4.0,8.0,5.0,2.0,1.0,8.0,18.0,7.0,4.0,11.0,12.0,2.0,1.0,4.0,1.0,1.64,4.11,5.37,2.12,1.74,,,,,1.85,2.03,1.65,4.1,5.25,2.0,1.75,,,,,1.8,2.0,0.61,0.24,0.19,0.57,0.47,,,,,0.54,0.49,0.61,0.24,0.19,0.5,0.57,,,,,0.56,0.5,2025-2026
Querétaro vs Atlético San Luis,2025-08-23 01:00:00,Querétaro won after full-time.,Mexico Liga MX,Querétaro,Atlético San Luis,3.0,2.0,18.0,9.0,3.0,6.0,1.0,5.0,8.0,15.0,47.0,118.0,25.0,38.0,38.0,62.0,1.0,1.0,4.0,11.0,4.0,4.0,3.0,0.0,12.0,5.0,6.0,3.0,11.0,12.0,4.0,2.0,4.0,2.0,3.53,3.44,2.17,2.11,1.75,,,,,1.98,1.9,3.5,3.5,2.1,2.0,1.75,,,,,1.95,1.85,0.28,0.29,0.46,0.57,0.47,,,,,0.51,0.53,0.29,0.29,0.48,0.5,0.57,,,,,0.51,0.54,2025-2026
Tijuana vs Guadalajara,2025-08-23 03:00:00,Game ended in draw.,Mexico Liga MX,Tijuana,Guadalajara,3.0,3.0,7.0,16.0,2.0,9.0,5.0,9.0,14.0,22.0,58.0,125.0,19.0,63.0,34.0,66.0,1.0,0.0,10.0,17.0,4.0,6.0,0.0,2.0,14.0,7.0,10.0,15.0,10.0,15.0,3.0,3.0,4.0,3.0,3.35,3.61,2.18,2.44,1.57,,,,,,,3.25,3.6,2.15,2.25,1.57,,,,,,,0.3,0.28,0.46,0.64,0.41,,,,,,,0.31,0.28,0.47,0.44,0.64,,,,,,,2025-2026
León vs Pachuca,2025-08-23 23:00:00,Game ended in draw.,Mexico Liga MX,León,Pachuca,1.0,1.0,11.0,1.0,2.0,5.0,4.0,11.0,8.0,25.0,56.0,92.0,41.0,62.0,38.0,62.0,1.0,1.0,5.0,14.0,4.0,11.0,,,11.0,9.0,6.0,13.0,14.0,12.0,6.0,3.0,5.0,1.0,3.49,3.61,2.12,2.43,1.57,,,,,1.82,2.03,3.3,3.6,2.1,2.2,1.61,,,,,1.8,2.0,0.29,0.28,0.47,0.64,0.41,,,,,0.55,0.49,0.3,0.28,0.48,0.45,0.62,,,,,0.56,0.5,2025-2026
Mazatlán vs Tigres UANL,2025-08-24 01:00:00,Game ended in draw.,Mexico Liga MX,Mazatlán,Tigres UANL,2.0,2.0,12.0,6.0,2.0,15.0,2.0,13.0,6.0,32.0,50.0,113.0,20.0,98.0,22.0,78.0,,,3.0,17.0,3.0,15.0,2.0,3.0,16.0,2.0,2.0,12.0,6.0,9.0,7.0,0.0,3.0,3.0,4.12,3.67,1.92,2.06,1.79,,,,,1.93,1.95,4.0,3.6,1.85,1.95,1.8,,,,,1.9,1.9,0.24,0.27,0.52,0.56,0.49,,,,,0.52,0.51,0.25,0.28,0.54,0.51,0.56,,,,,0.53,0.53,2025-2026
Monterrey vs Necaxa,2025-08-24 01:00:00,Monterrey won after full-time.,Mexico Liga MX,Monterrey,Necaxa,3.0,0.0,2.0,13.0,3.0,3.0,3.0,3.0,8.0,11.0,88.0,86.0,39.0,40.0,55.0,45.0,1.0,0.0,3.0,5.0,5.0,5.0,0.0,1.0,6.0,8.0,8.0,6.0,10.0,13.0,5.0,0.0,1.0,4.0,1.5,4.81,6.19,2.32,1.62,,,,,,,1.48,4.75,6.0,2.2,1.61,,,,,,,0.67,0.21,0.16,0.62,0.43,,,,,,,0.68,0.21,0.17,0.45,0.62,,,,,,,2025-2026
Cruz Azul vs Toluca,2025-08-24 03:05:00,Cruz Azul won after full-time.,Mexico Liga MX,Cruz Azul,Toluca,1.0,0.0,3.0,5.0,7.0,4.0,14.0,5.0,23.0,8.0,88.0,88.0,68.0,55.0,55.0,45.0,,,9.0,4.0,14.0,4.0,3.0,2.0,7.0,18.0,23.0,7.0,16.0,14.0,1.0,6.0,3.0,3.0,2.2,3.68,3.24,2.52,1.53,,,,,,,2.15,3.7,3.1,2.5,1.5,,,,,,,0.45,0.27,0.31,0.65,0.4,,,,,,,0.47,0.27,0.32,0.4,0.67,,,,,,,2025-2026
Pumas UNAM vs Puebla,2025-08-24 23:00:00,Game ended in draw.,Mexico Liga MX,Pumas UNAM,Puebla,,,13.0,18.0,4.0,4.0,8.0,2.0,14.0,7.0,110.0,71.0,76.0,36.0,59.0,41.0,,,12.0,3.0,4.0,4.0,4.0,3.0,9.0,16.0,7.0,7.0,17.0,18.0,3.0,1.0,2.0,3.0,1.68,3.85,5.46,1.89,1.95,,,,,1.99,1.9,1.66,4.1,4.75,1.8,1.95,,,,,1.97,1.82,0.6,0.26,0.18,0.51,0.53,,,,,0.5,0.53,0.6,0.24,0.21,0.56,0.51,,,,,0.51,0.55,2025-2026
Atlas vs América,2025-08-25 01:05:00,América won after full-time.,Mexico Liga MX,Atlas,América,2.0,4.0,14.0,4.0,3.0,3.0,2.0,7.0,10.0,13.0,44.0,103.0,16.0,56.0,30.0,70.0,0.0,2.0,7.0,10.0,3.0,3.0,1.0,1.0,11.0,4.0,7.0,11.0,17.0,18.0,1.0,3.0,3.0,4.0,5.46,4.1,1.64,2.1,1.75,,,,,1.84,2.05,5.25,4.1,1.6,2.0,1.75,,,,,1.8,2.0,0.18,0.24,0.61,0.57,0.48,,,,,0.54,0.49,0.19,0.24,0.62,0.5,0.57,,,,,0.56,0.5,2025-2026
Atlético San Luis vs Toluca,2025-08-30 01:00:00,Toluca won after full-time.,Mexico Liga MX,Atlético San Luis,Toluca,1.0,3.0,11.0,6.0,1.0,8.0,4.0,2.0,8.0,17.0,75.0,72.0,30.0,32.0,53.0,47.0,,,6.0,13.0,2.0,4.0,0.0,2.0,7.0,6.0,4.0,7.0,11.0,16.0,4.0,2.0,5.0,2.0,5.48,4.66,1.56,2.35,1.61,,,,,,,5.0,4.75,1.55,2.2,1.61,,,,,,,0.18,0.21,0.64,0.62,0.43,,,,,,,0.2,0.21,0.65,0.45,0.62,,,,,,,2025-2026
Juárez vs Mazatlán,2025-08-30 01:00:00,Juárez won after full-time.,Mexico Liga MX,Juárez,Mazatlán,1.0,0.0,8.0,12.0,4.0,2.0,8.0,4.0,16.0,6.0,95.0,86.0,51.0,32.0,43.0,57.0,1.0,0.0,12.0,5.0,4.0,1.0,0.0,1.0,11.0,15.0,7.0,1.0,18.0,10.0,2.0,3.0,3.0,4.0,1.65,3.85,5.81,1.86,1.98,,,1.81,2.08,2.01,1.87,1.65,3.8,5.25,1.8,1.95,,,1.77,2.02,1.95,1.85,0.61,0.26,0.17,0.51,0.54,,,0.55,0.48,0.5,0.53,0.61,0.26,0.19,0.56,0.51,,,0.56,0.5,0.51,0.54,2025-2026
Puebla vs Monterrey,2025-08-30 03:05:00,Monterrey won after full-time.,Mexico Liga MX,Puebla,Monterrey,2.0,4.0,18.0,1.0,1.0,7.0,2.0,4.0,7.0,17.0,78.0,122.0,27.0,45.0,37.0,63.0,0.0,2.0,5.0,8.0,3.0,9.0,3.0,0.0,5.0,4.0,5.0,10.0,10.0,11.0,4.0,2.0,2.0,3.0,4.1,3.6,1.95,2.17,1.71,,,,,1.86,2.02,3.75,3.75,1.9,2.05,1.7,,,,,1.82,1.97,0.24,0.28,0.51,0.58,0.46,,,,,0.54,0.5,0.27,0.27,0.53,0.49,0.59,,,,,0.55,0.51,2025-2026
León vs Querétaro,2025-08-30 23:00:00,León won after full-time.,Mexico Liga MX,León,Querétaro,3.0,0.0,9.0,17.0,4.0,7.0,5.0,1.0,14.0,7.0,141.0,53.0,44.0,25.0,70.0,30.0,,,5.0,4.0,9.0,3.0,1.0,1.0,3.0,9.0,7.0,5.0,14.0,8.0,4.0,2.0,3.0,3.0,1.61,4.1,5.86,1.95,1.89,,,,,1.85,2.04,1.57,4.1,5.75,1.9,1.9,,,,,1.8,2.0,0.62,0.24,0.17,0.53,0.51,,,,,0.54,0.49,0.64,0.24,0.17,0.53,0.53,,,,,0.56,0.5,2025-2026
Santos Laguna vs Tigres UANL,2025-08-31 01:00:00,Tigres UANL won after full-time.,Mexico Liga MX,Santos Laguna,Tigres UANL,0.0,1.0,10.0,7.0,3.0,5.0,5.0,7.0,12.0,23.0,61.0,79.0,41.0,62.0,38.0,62.0,0.0,1.0,7.0,17.0,6.0,7.0,0.0,4.0,8.0,7.0,6.0,18.0,15.0,13.0,8.0,1.0,3.0,4.0,6.74,4.82,1.46,2.15,1.72,,,,,,,6.5,4.75,1.44,2.05,1.7,,,,,,,0.15,0.21,0.68,0.58,0.47,,,,,,,0.15,0.21,0.69,0.49,0.59,,,,,,,2025-2026
Guadalajara vs Cruz Azul,2025-08-31 01:05:00,Cruz Azul won after full-time.,Mexico Liga MX,Guadalajara,Cruz Azul,1.0,2.0,16.0,3.0,7.0,1.0,11.0,2.0,19.0,12.0,130.0,80.0,53.0,19.0,62.0,38.0,,,10.0,1.0,8.0,11.0,2.0,4.0,5.0,14.0,15.0,9.0,17.0,10.0,5.0,4.0,5.0,1.0,3.14,3.28,2.44,2.16,1.72,,,,,1.98,1.9,3.1,3.25,2.4,2.05,1.7,,,1.82,1.97,1.97,1.82,0.32,0.3,0.41,0.58,0.46,,,,,0.51,0.53,0.32,0.31,0.42,0.49,0.59,,,0.55,0.51,0.51,0.55,2025-2026
América vs Pachuca,2025-08-31 03:05:00,América won after full-time.,Mexico Liga MX,América,Pachuca,2.0,0.0,2.0,5.0,8.0,2.0,6.0,2.0,16.0,6.0,75.0,118.0,56.0,69.0,45.0,55.0,,,10.0,5.0,6.0,2.0,2.0,2.0,8.0,10.0,10.0,5.0,14.0,15.0,3.0,4.0,1.0,2.0,2.03,3.68,3.71,2.24,1.67,,,,,1.85,2.05,1.95,3.6,3.6,2.2,1.61,,,,,1.82,1.97,0.49,0.27,0.27,0.6,0.45,,,,,0.54,0.49,0.51,0.28,0.28,0.45,0.62,,,,,0.55,0.51,2025-2026
Pumas UNAM vs Atlas,2025-08-31 22:00:00,Pumas UNAM won after full-time.,Mexico Liga MX,Pumas UNAM,Atlas,1.0,0.0,12.0,15.0,8.0,1.0,7.0,4.0,19.0,6.0,108.0,41.0,53.0,17.0,69.0,31.0,,,13.0,2.0,6.0,4.0,4.0,3.0,7.0,18.0,9.0,3.0,7.0,8.0,1.0,5.0,2.0,5.0,1.62,4.05,5.74,1.88,1.96,,,,,1.99,1.89,1.61,3.9,5.5,1.8,1.95,,,,,1.95,1.85,0.62,0.25,0.17,0.51,0.53,,,,,0.5,0.53,0.62,0.26,0.18,0.56,0.51,,,,,0.51,0.54,2025-2026
Tijuana vs Necaxa,2025-09-01 03:00:00,Tijuana won after full-time.,Mexico Liga MX,Tijuana,Necaxa,3.0,0.0,9.0,14.0,4.0,3.0,7.0,3.0,16.0,8.0,101.0,78.0,36.0,24.0,64.0,36.0,1.0,0.0,13.0,6.0,3.0,2.0,1.0,1.0,5.0,11.0,10.0,4.0,16.0,14.0,3.0,1.0,1.0,3.0,2.3,3.71,3.04,2.75,1.46,,,,,,,2.2,3.8,2.9,2.62,1.44,,,,,,,0.43,0.27,0.33,0.68,0.36,,,,,,,0.45,0.26,0.34,0.38,0.69,,,,,,,2025-2026
Necaxa vs Juárez,2025-09-13 01:00:00,Game ended in draw.,Mexico Liga MX,Necaxa,Juárez,1.0,1.0,15.0,8.0,4.0,2.0,7.0,6.0,16.0,10.0,113.0,80.0,53.0,24.0,62.0,38.0,,,6.0,5.0,10.0,5.0,0.0,2.0,9.0,11.0,11.0,9.0,12.0,12.0,2.0,3.0,3.0,2.0,2.23,3.45,3.38,2.05,1.79,,,1.81,2.09,2.07,1.83,2.15,3.5,3.3,1.95,1.8,,,1.77,2.02,2.0,1.8,0.45,0.29,0.3,0.56,0.49,,,0.55,0.48,0.48,0.55,0.47,0.29,0.3,0.51,0.56,,,0.56,0.5,0.5,0.56,2025-2026
Mazatlán vs Pumas UNAM,2025-09-13 03:00:00,Pumas UNAM won after full-time.,Mexico Liga MX,Mazatlán,Pumas UNAM,1.0,4.0,12.0,10.0,6.0,1.0,7.0,6.0,15.0,14.0,124.0,59.0,47.0,36.0,66.0,34.0,1.0,2.0,13.0,10.0,3.0,4.0,2.0,3.0,5.0,13.0,1.0,9.0,10.0,16.0,1.0,4.0,2.0,5.0,3.47,3.33,2.25,1.98,1.86,,,1.86,2.02,,,3.3,3.4,2.2,1.9,1.9,,,1.85,1.95,,,0.29,0.3,0.44,0.54,0.51,,,0.54,0.5,,,0.3,0.29,0.45,0.53,0.53,,,0.54,0.51,,,2025-2026
Pachuca vs Cruz Azul,2025-09-13 23:00:00,Cruz Azul won after full-time.,Mexico Liga MX,Pachuca,Cruz Azul,0.0,1.0,6.0,3.0,4.0,5.0,4.0,5.0,12.0,6.0,95.0,59.0,35.0,26.0,51.0,49.0,0.0,1.0,6.0,5.0,7.0,1.0,1.0,1.0,10.0,14.0,6.0,4.0,11.0,11.0,0.0,7.0,3.0,1.0,2.79,3.54,2.55,2.37,1.6,,,,,1.81,2.02,2.7,3.4,2.6,2.2,1.61,,,,,1.8,2.0,0.36,0.28,0.39,0.62,0.42,,,,,0.55,0.5,0.37,0.29,0.38,0.45,0.62,,,,,0.56,0.5,2025-2026
Atlas vs Santos Laguna,2025-09-14 01:00:00,Game ended in draw.,Mexico Liga MX,Atlas,Santos Laguna,2.0,2.0,15.0,11.0,4.0,11.0,1.0,5.0,7.0,25.0,64.0,117.0,31.0,54.0,36.0,64.0,,,4.0,11.0,3.0,14.0,1.0,0.0,11.0,2.0,5.0,13.0,18.0,13.0,6.0,1.0,4.0,5.0,1.85,3.85,4.24,2.17,1.71,,,,,,,1.8,3.8,4.0,2.1,1.66,,,,,1.95,1.85,0.54,0.26,0.24,0.58,0.46,,,,,,,0.56,0.26,0.25,0.48,0.6,,,,,0.51,0.54,2025-2026
Tigres UANL vs León,2025-09-14 01:00:00,Game ended in draw.,Mexico Liga MX,Tigres UANL,León,,,4.0,10.0,6.0,2.0,10.0,6.0,19.0,16.0,85.0,105.0,55.0,42.0,46.0,54.0,,,9.0,9.0,10.0,7.0,0.0,4.0,6.0,13.0,4.0,6.0,10.0,14.0,6.0,2.0,0.0,4.0,1.48,4.76,6.45,2.24,1.67,,,,,,,1.48,4.5,6.0,2.1,1.66,,,,,1.8,2.0,0.68,0.21,0.16,0.6,0.45,,,,,,,0.68,0.22,0.17,0.48,0.6,,,,,0.56,0.5,2025-2026
Toluca vs Puebla,2025-09-14 03:00:00,Toluca won after full-time.,Mexico Liga MX,Toluca,Puebla,3.0,1.0,5.0,18.0,5.0,5.0,13.0,5.0,27.0,8.0,104.0,67.0,52.0,18.0,62.0,38.0,0.0,2.0,11.0,5.0,16.0,3.0,1.0,0.0,8.0,12.0,16.0,8.0,13.0,14.0,2.0,2.0,0.0,1.0,1.34,5.63,8.89,2.06,1.79,,,,,,,1.33,5.5,8.0,1.95,1.8,,,,,,,0.75,0.18,0.11,0.56,0.49,,,,,,,0.75,0.18,0.12,0.51,0.56,,,,,,,2025-2026
América vs Guadalajara,2025-09-14 03:15:00,Guadalajara won after full-time.,Mexico Liga MX,América,Guadalajara,1.0,2.0,3.0,16.0,8.0,4.0,8.0,1.0,11.0,8.0,104.0,72.0,44.0,37.0,64.0,36.0,,,5.0,2.0,4.0,6.0,0.0,2.0,8.0,13.0,9.0,2.0,11.0,9.0,1.0,0.0,3.0,2.0,1.71,3.9,5.09,2.09,1.76,,,,,1.88,2.01,1.7,4.2,4.5,2.05,1.7,,,,,1.82,1.97,0.58,0.26,0.2,0.57,0.48,,,,,0.53,0.5,0.59,0.24,0.22,0.49,0.59,,,,,0.55,0.51,2025-2026
Querétaro vs Monterrey,2025-09-14 23:00:00,Monterrey won after full-time.,Mexico Liga MX,Querétaro,Monterrey,0.0,1.0,17.0,2.0,2.0,4.0,2.0,6.0,3.0,15.0,73.0,108.0,19.0,39.0,39.0,61.0,,,1.0,11.0,2.0,4.0,1.0,2.0,14.0,4.0,3.0,4.0,20.0,16.0,5.0,1.0,3.0,4.0,5.17,4.01,1.68,2.06,1.79,,,,,1.84,2.05,4.75,4.1,1.66,1.95,1.8,,,,,1.8,2.0,0.19,0.25,0.6,0.56,0.49,,,,,0.54,0.49,0.21,0.24,0.6,0.51,0.56,,,,,0.56,0.5,2025-2026
Atlético San Luis vs Tijuana,2025-09-15 01:00:00,Game ended in draw.,Mexico Liga MX,Atlético San Luis,Tijuana,1.0,1.0,13.0,7.0,3.0,5.0,4.0,3.0,10.0,10.0,64.0,74.0,26.0,53.0,49.0,51.0,,,8.0,6.0,1.0,4.0,1.0,6.0,4.0,9.0,3.0,5.0,12.0,16.0,5.0,1.0,2.0,1.0,2.18,3.66,3.3,2.71,1.46,,,,,,,2.15,3.75,3.2,2.62,1.44,,,,,,,0.46,0.27,0.3,0.68,0.37,,,,,,,0.47,0.27,0.31,0.38,0.69,,,,,,,2025-2026
