name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Feirense vs Leixões,2025-08-30 14:30:00,Feirense won after full-time.,Portugal LigaPro,Feirense,Leixões,2.0,0.0,9.0,2.0,6.0,2.0,2.0,6.0,16.0,8.0,62.0,68.0,58.0,37.0,47.0,53.0,1.0,1.0,6.0,4.0,10.0,4.0,4.0,0.0,6.0,4.0,12.0,7.0,21.0,16.0,2.0,6.0,4.0,5.0,2.46,2.94,3.44,1.94,1.88,,,2.03,1.85,,,2.45,3.0,3.1,1.8,1.9,,,2.0,1.8,,,0.41,0.34,0.29,0.53,0.52,,,0.49,0.54,,,0.41,0.33,0.32,0.56,0.53,,,0.5,0.56,,,2025-2026
Benfica II vs Portimonense SAD,2025-08-30 17:00:00,Portimonense SAD won after full-time.,Portugal LigaPro,Benfica II,Portimonense SAD,1.0,2.0,14.0,12.0,14.0,0.0,12.0,2.0,34.0,9.0,86.0,50.0,112.0,20.0,68.0,32.0,,,19.0,7.0,15.0,2.0,6.0,2.0,1.0,20.0,21.0,6.0,13.0,10.0,3.0,7.0,3.0,6.0,1.93,3.67,3.98,2.02,1.81,,,,,1.92,1.94,1.9,3.8,3.6,1.9,1.8,,,,,1.9,1.9,0.52,0.27,0.25,0.55,0.5,,,,,0.52,0.52,0.53,0.26,0.28,0.53,0.56,,,,,0.53,0.53,2025-2026
Sporting CP II vs Paços de Ferreira,2025-08-31 10:00:00,Sporting CP II won after full-time.,Portugal LigaPro,Sporting CP II,Paços de Ferreira,3.0,0.0,9.0,15.0,7.0,1.0,4.0,3.0,24.0,4.0,88.0,79.0,74.0,34.0,57.0,43.0,,,13.0,2.0,11.0,2.0,2.0,1.0,7.0,6.0,15.0,5.0,17.0,10.0,0.0,10.0,3.0,1.0,1.98,3.39,4.16,1.74,2.1,,,2.06,1.81,,,1.95,3.4,3.9,1.72,2.0,,,2.02,1.77,,,0.51,0.29,0.24,0.48,0.57,,,0.49,0.55,,,0.51,0.29,0.26,0.58,0.5,,,0.5,0.56,,,2025-2026
Farense vs Marítimo,2025-08-31 10:00:00,Marítimo won after full-time.,Portugal LigaPro,Farense,Marítimo,0.0,2.0,12.0,8.0,4.0,2.0,3.0,2.0,9.0,9.0,109.0,106.0,69.0,48.0,49.0,51.0,,,4.0,3.0,5.0,6.0,2.0,2.0,8.0,6.0,4.0,6.0,12.0,14.0,1.0,3.0,3.0,3.0,2.28,3.37,3.3,1.92,1.92,,,1.91,1.95,,,2.25,3.25,3.2,1.83,1.83,,,1.9,1.9,,,0.44,0.3,0.3,0.52,0.52,,,0.52,0.51,,,0.44,0.31,0.31,0.55,0.55,,,0.53,0.53,,,2025-2026
Academico Viseu vs Porto II,2025-08-31 13:00:00,Academico Viseu won after full-time.,Portugal LigaPro,Academico Viseu,Porto II,2.0,0.0,16.0,18.0,6.0,3.0,4.0,6.0,16.0,10.0,77.0,72.0,55.0,36.0,47.0,53.0,,,14.0,5.0,2.0,5.0,6.0,1.0,8.0,9.0,7.0,7.0,17.0,13.0,2.0,10.0,3.0,1.0,1.99,3.52,3.93,1.9,1.93,,,1.89,1.98,,,1.95,3.4,3.8,1.8,1.9,,,1.87,1.92,,,0.5,0.28,0.25,0.52,0.53,,,0.53,0.51,,,0.51,0.29,0.26,0.56,0.53,,,0.53,0.52,,,2025-2026
Vizela vs UD Oliveirense,2025-08-31 14:30:00,Vizela won after full-time.,Portugal LigaPro,Vizela,UD Oliveirense,1.0,0.0,2.0,10.0,2.0,3.0,5.0,5.0,15.0,10.0,83.0,88.0,59.0,42.0,52.0,48.0,,,9.0,6.0,6.0,4.0,,,10.0,9.0,12.0,7.0,19.0,17.0,3.0,6.0,3.0,4.0,1.48,4.59,6.65,1.92,1.91,,,,,,,1.48,4.5,5.75,1.83,1.83,,,,,,,0.68,0.22,0.15,0.52,0.52,,,,,,,0.68,0.22,0.17,0.55,0.55,,,,,,,2025-2026
Felgueiras 1932 vs Benfica II,2025-09-13 10:00:00,Felgueiras 1932 won after full-time.,Portugal LigaPro,Felgueiras 1932,Benfica II,2.0,1.0,13.0,15.0,4.0,4.0,5.0,3.0,10.0,11.0,87.0,81.0,62.0,46.0,50.0,50.0,,,6.0,5.0,4.0,6.0,1.0,4.0,3.0,13.0,7.0,8.0,19.0,17.0,5.0,1.0,4.0,2.0,2.05,3.46,3.81,2.11,1.74,,,,,1.93,1.93,1.95,3.4,3.5,2.0,1.72,,,,,1.9,1.9,0.49,0.29,0.26,0.57,0.47,,,,,0.52,0.52,0.51,0.29,0.29,0.5,0.58,,,,,0.53,0.53,2025-2026
Lusitania FC Lourosa vs Penafiel,2025-09-13 13:00:00,Game ended in draw.,Portugal LigaPro,Lusitania FC Lourosa,Penafiel,,,11.0,17.0,9.0,1.0,10.0,4.0,22.0,8.0,99.0,69.0,74.0,22.0,68.0,32.0,,,14.0,2.0,8.0,6.0,0.0,2.0,6.0,10.0,17.0,4.0,21.0,14.0,2.0,5.0,2.0,1.0,1.81,3.54,4.8,1.88,1.94,,,1.84,2.04,1.97,1.81,1.75,3.4,4.33,1.8,1.9,,,1.82,1.97,2.0,1.8,0.55,0.28,0.21,0.52,0.53,,,0.54,0.49,0.51,0.55,0.57,0.29,0.23,0.56,0.53,,,0.55,0.51,0.5,0.56,2025-2026
Leixões vs Farense,2025-09-13 14:30:00,Farense won after full-time.,Portugal LigaPro,Leixões,Farense,0.0,2.0,5.0,14.0,5.0,3.0,8.0,5.0,14.0,15.0,92.0,71.0,47.0,40.0,54.0,46.0,,,6.0,12.0,8.0,3.0,0.0,1.0,8.0,10.0,7.0,6.0,11.0,18.0,5.0,4.0,1.0,4.0,2.61,3.03,3.07,1.97,1.86,,,1.96,1.9,,,2.5,3.0,2.8,1.83,1.83,,,1.9,1.9,,,0.38,0.33,0.33,0.54,0.51,,,0.51,0.53,,,0.4,0.33,0.36,0.55,0.55,,,0.53,0.53,,,2025-2026
Portimonense SAD vs Sporting CP II,2025-09-14 10:00:00,Sporting CP II won after full-time.,Portugal LigaPro,Portimonense SAD,Sporting CP II,1.0,2.0,6.0,2.0,9.0,3.0,11.0,7.0,23.0,15.0,85.0,82.0,61.0,50.0,57.0,43.0,0.0,2.0,17.0,10.0,6.0,5.0,2.0,5.0,7.0,8.0,16.0,11.0,12.0,22.0,2.0,4.0,5.0,6.0,2.64,3.29,2.81,2.0,1.83,,,1.85,2.02,2.02,1.8,2.4,3.3,2.7,1.83,1.83,,,1.82,1.97,2.02,1.77,0.38,0.3,0.36,0.55,0.5,,,0.54,0.5,0.5,0.56,0.42,0.3,0.37,0.55,0.55,,,0.55,0.51,0.5,0.56,2025-2026
Marítimo vs Vizela,2025-09-14 13:00:00,Game ended in draw.,Portugal LigaPro,Marítimo,Vizela,1.0,1.0,3.0,1.0,5.0,1.0,4.0,5.0,13.0,10.0,85.0,69.0,64.0,34.0,51.0,49.0,0.0,1.0,7.0,6.0,6.0,4.0,0.0,2.0,6.0,9.0,9.0,9.0,15.0,13.0,4.0,5.0,4.0,7.0,2.79,3.18,2.74,,,,,1.99,1.88,,,2.6,3.1,2.55,1.83,1.83,,,1.95,1.85,,,0.36,0.31,0.36,,,,,0.5,0.53,,,0.38,0.32,0.39,0.55,0.55,,,0.51,0.54,,,2025-2026
Torreense vs Paços de Ferreira,2025-09-14 14:30:00,Game ended in draw.,Portugal LigaPro,Torreense,Paços de Ferreira,,,11.0,16.0,7.0,9.0,8.0,4.0,16.0,10.0,79.0,53.0,58.0,33.0,52.0,48.0,,,9.0,3.0,7.0,7.0,3.0,0.0,8.0,14.0,10.0,4.0,14.0,15.0,3.0,3.0,1.0,4.0,1.55,3.97,6.87,1.74,2.1,,,1.86,2.02,,,1.5,3.7,6.25,1.61,2.2,,,1.82,1.97,,,0.65,0.25,0.15,0.48,0.57,,,0.54,0.5,,,0.67,0.27,0.16,0.62,0.45,,,0.55,0.51,,,2025-2026
Porto II vs União de Leiria,2025-09-14 14:45:00,União de Leiria won after full-time.,Portugal LigaPro,Porto II,União de Leiria,1.0,2.0,18.0,5.0,0.0,7.0,5.0,7.0,10.0,15.0,79.0,96.0,29.0,70.0,38.0,62.0,,,2.0,11.0,8.0,4.0,0.0,3.0,11.0,10.0,7.0,9.0,16.0,15.0,4.0,2.0,5.0,5.0,4.13,3.65,1.91,2.02,1.81,,,1.81,2.05,2.0,1.86,3.75,3.5,1.85,1.83,1.83,,,1.77,2.02,1.97,1.82,0.24,0.27,0.52,0.55,0.5,,,0.55,0.49,0.5,0.54,0.27,0.29,0.54,0.55,0.55,,,0.56,0.5,0.51,0.55,2025-2026
Chaves vs Feirense,2025-09-14 17:00:00,Game ended in draw.,Portugal LigaPro,Chaves,Feirense,1.0,1.0,11.0,4.0,4.0,5.0,7.0,4.0,14.0,12.0,73.0,81.0,51.0,46.0,61.0,39.0,1.0,0.0,10.0,6.0,4.0,6.0,1.0,2.0,7.0,12.0,10.0,8.0,15.0,23.0,2.0,3.0,3.0,6.0,2.05,3.12,4.31,1.83,2.0,,,2.04,1.83,,,1.9,3.0,4.2,1.8,1.9,,,2.0,1.8,,,0.49,0.32,0.23,0.5,0.55,,,0.49,0.55,,,0.53,0.33,0.24,0.56,0.53,,,0.5,0.56,,,2025-2026
UD Oliveirense vs Academico Viseu,2025-09-15 19:15:00,Game ended in draw.,Portugal LigaPro,UD Oliveirense,Academico Viseu,2.0,2.0,13.0,14.0,3.0,4.0,2.0,6.0,8.0,16.0,73.0,71.0,48.0,51.0,44.0,56.0,,,6.0,14.0,2.0,2.0,2.0,4.0,12.0,4.0,5.0,10.0,13.0,13.0,4.0,3.0,5.0,2.0,3.65,3.25,2.19,1.85,1.97,,,2.01,1.86,,,3.3,3.25,2.1,1.8,1.9,,,1.97,1.82,,,0.27,0.31,0.46,0.51,0.54,,,0.5,0.54,,,0.3,0.31,0.48,0.56,0.53,,,0.51,0.55,,,2025-2026
Vizela vs Leixões,2025-09-26 17:00:00,Vizela won after full-time.,Portugal LigaPro,Vizela,Leixões,2.0,0.0,2.0,8.0,6.0,5.0,4.0,7.0,11.0,13.0,72.0,95.0,50.0,54.0,51.0,49.0,,,5.0,7.0,6.0,6.0,3.0,0.0,12.0,9.0,,,18.0,17.0,2.0,1.0,3.0,6.0,1.92,3.24,4.72,1.97,1.87,,,1.83,2.05,2.07,1.81,1.83,3.1,4.1,1.83,1.83,,,1.77,2.02,2.0,1.8,0.52,0.31,0.21,0.53,0.51,,,0.55,0.49,0.48,0.55,0.55,0.32,0.24,0.55,0.55,,,0.56,0.5,0.5,0.56,2025-2026
Sporting CP II vs Marítimo,2025-09-27 10:00:00,Marítimo won after full-time.,Portugal LigaPro,Sporting CP II,Marítimo,0.0,1.0,2.0,3.0,4.0,6.0,3.0,8.0,11.0,17.0,69.0,92.0,33.0,54.0,51.0,49.0,0.0,1.0,9.0,10.0,2.0,7.0,2.0,1.0,15.0,9.0,,,18.0,20.0,4.0,6.0,4.0,7.0,2.71,3.26,2.76,2.17,1.71,,,1.81,2.08,2.03,1.84,2.5,3.3,2.45,2.0,1.72,,,1.8,2.0,1.97,1.82,0.37,0.31,0.36,0.58,0.46,,,0.55,0.48,0.49,0.54,0.4,0.3,0.41,0.5,0.58,,,0.56,0.5,0.51,0.55,2025-2026
Penafiel vs Felgueiras 1932,2025-09-27 10:00:00,Penafiel won after full-time.,Portugal LigaPro,Penafiel,Felgueiras 1932,2.0,0.0,17.0,8.0,6.0,6.0,3.0,3.0,12.0,12.0,77.0,83.0,46.0,65.0,42.0,58.0,,,8.0,9.0,4.0,3.0,1.0,6.0,11.0,5.0,,,17.0,15.0,5.0,4.0,4.0,3.0,4.13,3.5,1.95,1.98,1.86,,,1.87,1.99,2.05,1.82,3.4,3.4,1.9,1.83,1.83,,,1.77,2.02,2.02,1.77,0.24,0.29,0.51,0.54,0.51,,,0.53,0.5,0.49,0.55,0.29,0.29,0.53,0.55,0.55,,,0.56,0.5,0.5,0.56,2025-2026
Benfica II vs Torreense,2025-09-27 10:00:00,Game ended in draw.,Portugal LigaPro,Benfica II,Torreense,3.0,3.0,15.0,7.0,7.0,5.0,6.0,6.0,20.0,17.0,97.0,60.0,64.0,41.0,57.0,43.0,,,14.0,11.0,6.0,6.0,0.0,3.0,7.0,13.0,,,7.0,17.0,6.0,7.0,1.0,3.0,2.32,3.32,3.25,2.02,1.83,,,1.86,2.01,2.06,1.81,2.2,3.0,3.1,1.83,1.83,,,1.82,1.97,,,0.43,0.3,0.31,0.55,0.5,,,0.54,0.5,0.49,0.55,0.45,0.33,0.32,0.55,0.55,,,0.55,0.51,,,2025-2026
Academico Viseu vs Portimonense SAD,2025-09-27 13:00:00,Portimonense SAD won after full-time.,Portugal LigaPro,Academico Viseu,Portimonense SAD,2.0,3.0,14.0,9.0,6.0,3.0,5.0,2.0,16.0,9.0,86.0,59.0,62.0,27.0,52.0,48.0,0.0,1.0,13.0,5.0,3.0,4.0,0.0,1.0,1.0,13.0,,,13.0,13.0,3.0,4.0,3.0,3.0,1.92,3.37,4.47,1.92,1.92,,,1.88,1.99,2.02,1.8,1.8,3.25,3.9,1.8,1.9,,,1.85,1.95,2.02,1.77,0.52,0.3,0.22,0.52,0.52,,,0.53,0.5,0.5,0.56,0.56,0.31,0.26,0.56,0.53,,,0.54,0.51,0.5,0.56,2025-2026
Feirense vs Lusitania FC Lourosa,2025-09-28 10:00:00,Lusitania FC Lourosa won after full-time.,Portugal LigaPro,Feirense,Lusitania FC Lourosa,1.0,2.0,6.0,13.0,12.0,4.0,7.0,4.0,15.0,8.0,87.0,58.0,85.0,37.0,59.0,41.0,1.0,0.0,7.0,6.0,8.0,2.0,1.0,2.0,6.0,10.0,,,15.0,19.0,2.0,2.0,2.0,4.0,2.3,3.23,3.4,1.88,1.96,,,2.02,1.86,,,2.2,3.2,3.0,1.72,2.0,,,2.0,1.8,,,0.43,0.31,0.29,0.51,0.53,,,0.5,0.54,,,0.45,0.31,0.33,0.58,0.5,,,0.5,0.56,,,2025-2026
Farense vs Chaves,2025-09-28 13:00:00,Chaves won after full-time.,Portugal LigaPro,Farense,Chaves,0.0,2.0,9.0,8.0,4.0,2.0,7.0,7.0,12.0,12.0,81.0,79.0,48.0,39.0,45.0,55.0,,,7.0,10.0,5.0,2.0,2.0,1.0,11.0,6.0,,,21.0,11.0,1.0,3.0,7.0,3.0,2.35,3.12,3.41,1.93,1.9,,,1.96,1.9,,,2.2,3.1,3.0,1.8,1.9,,,1.95,1.85,,,0.43,0.32,0.29,0.53,0.52,,,0.51,0.53,,,0.45,0.32,0.33,0.56,0.53,,,0.51,0.54,,,2025-2026
Paços de Ferreira vs Porto II,2025-09-29 17:00:00,Game ended in draw.,Portugal LigaPro,Paços de Ferreira,Porto II,2.0,2.0,17.0,18.0,3.0,6.0,6.0,5.0,12.0,22.0,54.0,55.0,43.0,53.0,38.0,62.0,,,8.0,10.0,4.0,12.0,2.0,1.0,10.0,12.0,,,12.0,20.0,4.0,0.0,4.0,4.0,2.57,3.08,3.08,1.85,1.99,,,2.11,1.78,,,2.35,3.0,2.87,1.72,2.0,1.75,2.05,2.02,1.77,,,0.39,0.32,0.32,0.5,0.54,,,0.47,0.56,,,0.43,0.33,0.35,0.58,0.5,0.57,0.49,0.5,0.56,,,2025-2026
União de Leiria vs UD Oliveirense,2025-10-11 14:30:00,Game ended in draw.,Portugal LigaPro,União de Leiria,UD Oliveirense,,,5.0,13.0,8.0,3.0,8.0,3.0,12.0,5.0,125.0,63.0,106.0,41.0,68.0,32.0,,,,,,,2.0,1.0,,,,,9.0,13.0,2.0,4.0,1.0,2.0,1.67,4.01,5.1,1.98,1.86,,,,,1.84,2.02,1.65,3.7,4.75,1.83,1.83,,,1.82,1.97,1.85,1.95,0.6,0.25,0.2,0.54,0.51,,,,,0.54,0.5,0.61,0.27,0.21,0.55,0.55,,,0.55,0.51,0.54,0.51,2025-2026
Marítimo vs Academico Viseu,2025-10-03 17:00:00,Game ended in draw.,Portugal LigaPro,Marítimo,Academico Viseu,2.0,2.0,2.0,14.0,6.0,5.0,6.0,3.0,17.0,8.0,109.0,80.0,74.0,40.0,65.0,35.0,1.0,1.0,12.0,6.0,5.0,2.0,2.0,3.0,9.0,9.0,,,8.0,14.0,1.0,5.0,3.0,2.0,2.1,3.27,3.89,1.81,2.05,1.79,2.1,2.11,1.78,,,2.05,3.3,3.5,1.66,2.1,1.77,2.02,2.02,1.77,,,0.48,0.31,0.26,0.49,0.55,0.56,0.48,0.47,0.56,,,0.49,0.3,0.29,0.6,0.48,0.56,0.5,0.5,0.56,,,2025-2026
Lusitania FC Lourosa vs Farense,2025-10-04 10:00:00,Farense won after full-time.,Portugal LigaPro,Lusitania FC Lourosa,Farense,1.0,2.0,7.0,12.0,7.0,0.0,5.0,0.0,12.0,10.0,82.0,73.0,59.0,32.0,61.0,39.0,1.0,1.0,9.0,7.0,3.0,3.0,1.0,0.0,5.0,7.0,,,18.0,18.0,2.0,2.0,2.0,3.0,3.03,3.06,2.63,1.99,1.85,,,1.99,1.88,,,2.87,3.1,2.45,1.83,1.83,,,1.97,1.82,,,0.33,0.33,0.38,0.54,0.5,,,0.5,0.53,,,0.35,0.32,0.41,0.55,0.55,,,0.51,0.55,,,2025-2026
Chaves vs Vizela,2025-10-04 13:00:00,Chaves won after full-time.,Portugal LigaPro,Chaves,Vizela,1.0,0.0,5.0,1.0,12.0,2.0,12.0,4.0,23.0,12.0,76.0,70.0,76.0,33.0,57.0,43.0,,,11.0,7.0,12.0,5.0,0.0,1.0,6.0,14.0,,,13.0,8.0,2.0,5.0,1.0,5.0,2.82,3.02,2.84,1.98,1.86,,,1.95,1.91,1.99,1.8,2.7,3.0,2.7,1.83,1.83,,,1.92,1.87,2.02,1.77,0.35,0.33,0.35,0.54,0.51,,,0.51,0.52,0.5,0.56,0.37,0.33,0.37,0.55,0.55,,,0.52,0.53,0.5,0.56,2025-2026
Portimonense SAD vs União de Leiria,2025-10-04 14:30:00,Game ended in draw.,Portugal LigaPro,Portimonense SAD,União de Leiria,1.0,1.0,6.0,4.0,7.0,6.0,7.0,4.0,15.0,10.0,69.0,60.0,55.0,42.0,44.0,56.0,,,10.0,8.0,5.0,2.0,3.0,0.0,4.0,10.0,,,22.0,19.0,1.0,4.0,3.0,4.0,3.37,3.54,2.18,2.09,1.77,,,,,1.96,1.9,3.1,3.6,2.1,2.0,1.72,,,,,1.95,1.85,0.3,0.28,0.46,0.56,0.48,,,,,0.51,0.53,0.32,0.28,0.48,0.5,0.58,,,,,0.51,0.54,2025-2026
Porto II vs Torreense,2025-10-05 10:00:00,Torreense won after full-time.,Portugal LigaPro,Porto II,Torreense,2.0,3.0,18.0,10.0,1.0,5.0,2.0,5.0,11.0,9.0,65.0,93.0,39.0,63.0,46.0,54.0,1.0,2.0,5.0,7.0,6.0,2.0,4.0,5.0,10.0,5.0,,,12.0,12.0,1.0,4.0,3.0,2.0,3.58,3.31,2.19,2.04,1.81,,,1.81,2.08,,,3.5,3.1,2.1,1.9,1.8,,,1.77,2.02,,,0.28,0.3,0.46,0.55,0.49,,,0.55,0.48,,,0.29,0.32,0.48,0.53,0.56,,,0.56,0.5,,,2025-2026
UD Oliveirense vs Paços de Ferreira,2025-10-05 10:00:00,Game ended in draw.,Portugal LigaPro,UD Oliveirense,Paços de Ferreira,2.0,2.0,13.0,17.0,5.0,3.0,6.0,4.0,10.0,16.0,98.0,112.0,57.0,74.0,52.0,48.0,,,6.0,9.0,4.0,7.0,0.0,2.0,11.0,10.0,,,22.0,21.0,3.0,2.0,4.0,7.0,2.47,3.33,3.0,1.9,1.93,,,1.99,1.88,,,2.5,3.1,2.75,1.8,1.9,,,1.97,1.82,,,0.4,0.3,0.33,0.52,0.53,,,0.5,0.53,,,0.4,0.32,0.36,0.56,0.53,,,0.51,0.55,,,2025-2026
Felgueiras 1932 vs Feirense,2025-10-05 13:00:00,Felgueiras 1932 won after full-time.,Portugal LigaPro,Felgueiras 1932,Feirense,2.0,0.0,13.0,9.0,7.0,5.0,12.0,5.0,22.0,10.0,91.0,68.0,75.0,39.0,52.0,48.0,1.0,0.0,14.0,6.0,8.0,4.0,1.0,1.0,10.0,19.0,,,13.0,15.0,2.0,3.0,1.0,4.0,2.01,3.32,4.12,1.91,1.92,,,1.87,2.0,2.07,1.81,1.9,3.3,3.9,1.8,1.9,,,1.85,1.95,,,0.5,0.3,0.24,0.52,0.52,,,0.53,0.5,0.48,0.55,0.53,0.3,0.26,0.56,0.53,,,0.54,0.51,,,2025-2026
Leixões vs Sporting CP II,2025-10-05 14:30:00,Sporting CP II won after full-time.,Portugal LigaPro,Leixões,Sporting CP II,0.0,4.0,12.0,4.0,4.0,3.0,6.0,6.0,11.0,11.0,106.0,58.0,60.0,33.0,60.0,40.0,0.0,1.0,6.0,8.0,5.0,3.0,1.0,2.0,8.0,7.0,,,11.0,14.0,1.0,3.0,3.0,3.0,2.26,3.05,3.71,2.01,1.83,,,1.89,1.98,,,2.15,3.2,3.3,1.83,1.83,,,1.85,1.95,,,0.44,0.33,0.27,0.55,0.5,,,0.53,0.51,,,0.47,0.31,0.3,0.55,0.55,,,0.54,0.51,,,2025-2026
Benfica II vs Penafiel,2025-10-05 17:00:00,Penafiel won after full-time.,Portugal LigaPro,Benfica II,Penafiel,0.0,2.0,17.0,15.0,7.0,4.0,10.0,5.0,17.0,13.0,99.0,61.0,67.0,46.0,62.0,38.0,0.0,1.0,13.0,11.0,4.0,2.0,1.0,1.0,12.0,17.0,,,13.0,16.0,4.0,2.0,5.0,1.0,1.92,3.63,4.07,2.2,1.69,,,,,1.83,2.04,1.83,3.6,3.75,2.0,1.72,,,,,1.82,1.97,0.52,0.28,0.25,0.59,0.45,,,,,0.55,0.49,0.55,0.28,0.27,0.5,0.58,,,,,0.55,0.51,2025-2026
Porto II vs Marítimo,2025-10-19 10:00:00,Porto II won after full-time.,Portugal LigaPro,Porto II,Marítimo,,,18.0,3.0,3.0,9.0,5.0,4.0,11.0,16.0,,,,,32.0,68.0,,,8.0,10.0,3.0,6.0,4.0,2.0,13.0,7.0,,,16.0,17.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-2026
Penafiel vs Feirense,2025-10-19 14:30:00,Feirense won after full-time.,Portugal LigaPro,Penafiel,Feirense,1.0,2.0,13.0,16.0,5.0,6.0,6.0,8.0,,,79.0,69.0,42.0,52.0,56.0,44.0,,,,,,,,,,,,,,,,,1.0,2.0,2.89,3.05,2.74,,,,,2.01,1.86,,,,,,,,,,,,,,0.35,0.33,0.36,,,,,0.5,0.54,,,,,,,,,,,,,,2025-2026
Torreense vs UD Oliveirense,2025-10-24 17:45:00,Torreense won after full-time.,Portugal LigaPro,Torreense,UD Oliveirense,3.0,2.0,6.0,13.0,5.0,6.0,7.0,5.0,24.0,14.0,78.0,71.0,66.0,56.0,49.0,51.0,,,16.0,9.0,8.0,5.0,2.0,3.0,7.0,8.0,,,11.0,9.0,2.0,8.0,2.0,1.0,1.54,4.28,6.27,1.88,1.96,,,,,1.88,1.99,1.5,3.9,5.5,1.83,1.83,,,,,1.9,1.9,0.65,0.23,0.16,0.51,0.53,,,,,0.53,0.5,0.67,0.26,0.18,0.55,0.55,,,,,0.53,0.53,2025-2026
Vizela vs Felgueiras 1932,2025-10-24 19:45:00,Game ended in draw.,Portugal LigaPro,Vizela,Felgueiras 1932,2.0,2.0,2.0,8.0,5.0,4.0,8.0,6.0,17.0,12.0,78.0,89.0,47.0,60.0,53.0,47.0,,,8.0,8.0,9.0,4.0,2.0,1.0,5.0,9.0,,,18.0,23.0,2.0,3.0,6.0,6.0,2.39,3.17,3.28,2.08,1.78,,,1.84,2.03,2.05,1.83,1.9,3.5,3.7,1.83,1.83,,,1.8,2.0,2.02,1.77,0.42,0.32,0.3,0.56,0.48,,,0.54,0.49,0.49,0.55,0.53,0.29,0.27,0.55,0.55,,,0.56,0.5,0.5,0.56,2025-2026
Sporting CP II vs Lusitania FC Lourosa,2025-10-25 10:00:00,Sporting CP II won after full-time.,Portugal LigaPro,Sporting CP II,Lusitania FC Lourosa,4.0,0.0,1.0,10.0,6.0,2.0,9.0,2.0,20.0,8.0,76.0,51.0,70.0,25.0,68.0,32.0,,,12.0,4.0,8.0,4.0,2.0,0.0,5.0,14.0,,,16.0,14.0,2.0,6.0,4.0,3.0,2.57,3.12,3.04,1.97,1.86,,,1.9,1.96,,,2.15,3.3,3.25,1.8,1.9,,,1.82,1.97,2.02,1.77,0.39,0.32,0.33,0.54,0.51,,,0.53,0.51,,,0.47,0.3,0.31,0.56,0.53,,,0.55,0.51,0.5,0.56,2025-2026
União de Leiria vs Leixões,2025-10-25 10:00:00,Leixões won after full-time.,Portugal LigaPro,União de Leiria,Leixões,1.0,3.0,6.0,14.0,10.0,2.0,7.0,5.0,18.0,14.0,73.0,72.0,74.0,43.0,64.0,36.0,,,10.0,12.0,8.0,2.0,4.0,2.0,7.0,12.0,,,16.0,11.0,3.0,4.0,1.0,6.0,2.11,3.12,4.06,1.92,1.92,,,1.95,1.91,,,2.05,3.3,3.5,1.8,1.9,,,1.92,1.87,,,0.47,0.32,0.25,0.52,0.52,,,0.51,0.52,,,0.49,0.3,0.29,0.56,0.53,,,0.52,0.53,,,2025-2026
Paços de Ferreira vs Portimonense SAD,2025-10-25 13:00:00,Paços de Ferreira won after full-time.,Portugal LigaPro,Paços de Ferreira,Portimonense SAD,4.0,1.0,16.0,8.0,5.0,8.0,5.0,7.0,18.0,18.0,69.0,78.0,50.0,54.0,34.0,66.0,1.0,0.0,9.0,8.0,9.0,10.0,2.0,2.0,10.0,10.0,,,16.0,10.0,7.0,5.0,1.0,4.0,2.39,3.31,3.14,2.01,1.83,,,1.84,2.03,,,2.3,3.3,3.0,1.83,1.83,,,1.82,1.97,,,0.42,0.3,0.32,0.55,0.5,,,0.54,0.49,,,0.43,0.3,0.33,0.55,0.55,,,0.55,0.51,,,2025-2026
